stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,16.95,0,3.06,2.65,15.06,0.66,3.58,1.77
3dpf,34.23,0,1.18,0,10.55,1.29,0,0
5dpf,6.25,0.54,3.29,0.77,21.65,0,1.41,0.82
10dpf,12.65,0,1.64,0,7.33,0,1.49,0
