stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.42,0,1.43,1.86,26.04,0,0.73,0.67
3dpf,28.88,0,0,0,32.82,0,0,0
5dpf,10.36,0.47,5.76,0.73,63.42,0,1.06,2.44
10dpf,35.79,0,0,0,31.34,2.52,0.98,0
