stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,2.86,0
16hpf,0,0,0,0,0,11.32,0
24hpf,1.04,0,0,0,0,399.41,0
2dpf,1.38,0,0.74,0,1.9,23.82,1.25
3dpf,2.34,0,0,0.82,0,8.42,0
5dpf,0.35,1.02,0,3.61,0,29.96,2.74
10dpf,2.9,0,0,2.53,0,20.18,0
