stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1.13
2dpf,19.75,0,0,0.63,1.19,0,0,174.96
3dpf,9.48,0,0.65,0,1.93,0,0,27.36
5dpf,14.96,0,0,0.66,18.75,0.71,1.38,232.81
10dpf,16.72,0.54,0,0,4.08,0,0,80.89
