stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,1.53,0,0.66,0.67
3dpf,0,0,0,0,0,0,0.91
5dpf,0,0.31,0,0.49,0,0.32,0.64
10dpf,0.37,0,1.57,0,0.55,0,0
