stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3.17,0,0,0,0,0,0,0
2dpf,7.89,0,0,1.15,2.8,2.67,2.27,1.49
3dpf,111.08,0.52,0.6,0,2.36,0,0,0.45
5dpf,1.85,0,1.81,0,3.85,0,0.48,1.15
10dpf,36.75,0,1.71,0,3.44,0,0,0
