stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.22,0,1,0.83,5.39,2.38,0,0,2.1
3dpf,145.28,0,0.94,0.32,1.18,7.32,0,0,1.32
5dpf,4.05,0.89,0.66,1.79,1.82,16.97,0,2.19,5.41
10dpf,942.1,8.43,5.44,1.86,0.53,17.48,1.15,5.63,2.67
