stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.56,0,0,0.74,1.08,0,0,0.93
3dpf,9.97,0,0,0,0.58,0,0,0
5dpf,0,0.4,0.76,0,3.27,0,0.34,0
10dpf,8.34,0,0,0,1.61,0.42,0,0.53
