stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,15.42,0,3.25,0,0,0,16.99
3dpf,2.37,0.34,0.72,0,0.49,0,4.66
5dpf,11.02,0,1.24,0.71,0.69,1.29,6.3
10dpf,3.34,0.48,0,0,0,0,4.77
