stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,0,1.89,0,0,0
24hpf,0,0,2.33,0,0,0
2dpf,9.86,0,0,1.02,0,0
3dpf,4.81,0,0,0,0,0.67
5dpf,0.51,0,0.84,0,1.59,0
10dpf,5.41,0.83,0,0,0,0
