stage,central_nervous_system,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,1.36,0,5.95,0
3dpf,11.67,1.61,0,0
5dpf,0.93,0,3.17,0.34
10dpf,6.27,0,1.55,0
