stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.98,0,0.58,0,1.4,0,0
3dpf,6.29,0,0,1.94,0,0,0.85
5dpf,0,0.99,0,1.95,0.36,0,1.27
10dpf,0,3.27,0,0,0,0.67,0
