stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.6,0
3dpf,0.88,0.47,0,0,0.37
5dpf,0.51,0,0.68,0,0.68
10dpf,1.33,0,0.48,0,0
