stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.95,8.28,0,3.01
3dpf,3.72,3.85,1.93,1.99,15.23,0,1.89
5dpf,1.34,0.35,1.32,0,11.83,0.53,11.76
10dpf,1.76,1.38,0,0,4.81,0,2.94
