stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,1.78,0,0,0,0
2dpf,0,6.95,0,0,0,0
3dpf,1.89,0,0,0.5,0,0
5dpf,2.91,89.52,0.38,2.3,0.59,1.32
10dpf,19.07,55.82,0,0.77,0.62,0.84
