stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,7.14
16hpf,1.73,0,0,0,0,0,0,0,11.33
19hpf,2.3,0,0,0,0,1.97,0,0,31.65
24hpf,3.04,0,0,0,0,8,0,30.61,17.62
2dpf,21.11,0.54,0,0,2.84,25.85,0,6.62,31.07
3dpf,9.28,0,0.3,2.11,0,66.06,0,6.18,22.86
5dpf,14.27,2.15,0,3.92,0,20.05,0.77,24.24,42.8
10dpf,18.28,0.95,0,10.86,1.36,32.85,0,14.3,10.69
