stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,53.26,10.47,0,0,26.86,0,0,9.24,11.42,17.27
12hpf,62.63,28.33,1.79,8.03,48.56,4.84,0,15.04,28.67,73.45
14hpf,38.57,24.24,2.27,29.72,78.71,8.65,0,16.64,29.82,81.71
16hpf,9.29,24.86,5.85,45.4,99.98,22.86,4.03,14.87,42.46,159.28
19hpf,10.87,1.95,0,54.6,176.73,20.19,0,5.47,1.76,376.24
24hpf,12.41,1.23,31.2,86.34,174.66,42.59,8.81,0.92,28.32,116.44
2dpf,113.07,1.3,59.2,317.78,514.06,639.4,45.9,9.83,150.42,349.93
3dpf,82.5,5.3,8.91,88.4,115.96,616.99,14.65,0,25.16,24.34
5dpf,56.31,12.7,61.54,299.86,106.44,672.4,26.41,2.66,68.07,116.27
10dpf,82.18,6.85,76.97,148.17,98.14,529.11,35.3,0,40.13,25.16
