stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.71
24hpf,0,0,0,0,0,0,0,1.85
2dpf,10.03,0.53,3.74,5.4,1.03,3.68,0,19.47
3dpf,13.53,1.71,0.36,0.41,1.62,0,0.32,11.11
5dpf,6.44,6.43,1.55,0,6.6,0,0.35,76.79
10dpf,3.13,3.12,4.65,0,1.02,0,0,42.03
