stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,1.59,0,0,0,0,0
24hpf,0.95,0,0,1.31,0,0,0,0,0,0
2dpf,90.07,2.08,9.19,6.66,11.88,40.57,7.35,4.16,8.17,53.99
3dpf,602.45,4.97,4.18,6.74,10.66,96.1,2.41,0,3.03,29.05
5dpf,109.83,24.16,16.12,26.62,13.09,143.96,27.4,7.93,16.85,105.98
10dpf,442.14,27.44,14.28,19.72,6.37,106.27,12.21,0.71,6.11,39.45
