stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,1.7,0,0,0,0,0,0,0,0
19hpf,3.62,0,0,0,0,0,0,0,0
24hpf,2.11,0,0,0,0,0,0,0,0
2dpf,37.1,0,5.48,2.13,2.69,1.14,1.57,0,5.29
3dpf,23.51,1.7,0.34,0.3,8.18,0,0,0.79,0.77
5dpf,28.4,0.52,3.17,0.79,6.27,0,0,2.72,4.66
10dpf,26.19,0,0.94,0.43,1.11,0,0,0,0
