stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,26.3,0,0,0,0,0,0,0
2dpf,15.36,0,80.03,0.64,1.8,5.9,0,1.41,1.94,4.07
3dpf,3.15,0.62,21.24,0,1.31,4.12,0,0,0,1.17
5dpf,7.8,0.67,37.7,1.76,0,12.1,0.59,0.4,1.66,1.69
10dpf,5.58,1.52,82.31,0.96,0,3.95,0.72,0,0,0
