stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.32,0,0,0,0,0,0.52
3dpf,10.41,0,0.43,0.47,0,0,0
5dpf,1.43,0.47,0,0,1.19,0.36,0.37
10dpf,66.04,0.7,0,0,2.63,0,0
