stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.87,0,0,0,0,0,0,0
24hpf,1.83,0,0,1.1,0,0,0.81,0
2dpf,24.32,4.13,0.72,0.56,8.86,18.48,3.33,2.5
3dpf,18.52,1.55,0,2.86,0,41.03,3.16,5.01
5dpf,4.75,0.76,1.06,5.7,0,24.69,2.49,33.13
10dpf,6.55,0.89,0,3.03,2.55,9.56,2.06,7.69
