stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,2.04,0,5.43,0,0,0,0
3dpf,2.75,0.32,0,0,0.76,1.23,0,0.4
5dpf,0.74,0.83,0.56,7.73,0.57,5.29,0.55,1.69
10dpf,0.45,0,0,3.86,0,1.75,0,0
