stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.18,0.6,0,0.98,0,0.76,2.53
3dpf,1.58,0,0,0,0.74,0,3.69
5dpf,1.32,0,0.78,0,4.04,0,9.68
10dpf,0,0,0,0,0,0,4.18
