stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,9,0
14hpf,6.28,0,0,0,0,0
16hpf,17.62,6.28,2.12,0,7.16,0
24hpf,3.14,0,1.04,0,0,0.93
2dpf,0,0,0,0,0,0.86
3dpf,4.59,0,0,0,0,0
5dpf,0.98,0.37,0.7,0.9,0,0.55
10dpf,0,0,0.48,0,0,1.29
