stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0.48,1.73,0,1.26
3dpf,10.01,0,0,1.64,0,0.79
5dpf,3.67,0.55,1.03,7.08,0.69,3.4
10dpf,22.56,2.62,0.94,0.6,0,2.11
