stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,9.89,0,1.18,0,0,0.93,0
3dpf,0.87,5.7,0,0,0.76,0.34,0.93,0
5dpf,1.13,137.6,0.31,0,2.89,0,0.97,2.11
10dpf,3.11,55.4,0,0,2.26,0,0,0
