stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
2dpf,6.81,0,0.5,2.77,1.75
3dpf,4.19,0,0,2.62,0
5dpf,0.45,0,0.76,0.97,2.01
10dpf,4.31,0.63,0,0.68,0
