stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.92,0,0,1.35,6.6,2.82,0,1.36
3dpf,23.81,0,0,0,0.53,2.9,0.57,0.33
5dpf,16.83,0,0.9,0.85,0,7.08,4.39,1.61
10dpf,30.16,0.55,0,0.67,0,12.32,3.78,0
