stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.09,0.99,1.45,1.48,0.48,0.56
3dpf,1.53,0,1.52,0,0,0
5dpf,0,0,1.1,0,0,0.82
10dpf,2.11,0,0,0,0,0
