stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,1.95,1.76
14hpf,0,0,0,2.53,0,4.53,0
2dpf,3.61,0,0,0,0,0,3.23
3dpf,4.82,2.38,0,0,2.61,0.36,0.95
5dpf,1.14,0.62,0.46,0,0.42,0.32,6.97
10dpf,2.82,0,0,0,0.7,0,5.31
