stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,44.43
12hpf,0,0,0,0,0,0,0,4.34
14hpf,0,0,0,0,0,0,0,33.75
16hpf,0,0,0,0,0,0,0,3.64
19hpf,0,0,0,0,0,0,0,100.84
24hpf,0,0.92,0,0,0,0,0,17.83
2dpf,2.44,0,0,0,2.36,0.8,0,284.33
3dpf,0.78,2.09,0,2.01,0.69,2.15,0.32,23.49
5dpf,4.48,0,0,1.09,0,4.25,1.71,259.68
10dpf,4.96,1.2,1.21,2,0,8.86,0.89,87.83
