stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,2.81,0,0,0,0,0,0
16hpf,0,0,2.24,0,0,0,0,0
19hpf,0,1.5,0,0,0,0,0,0
24hpf,0,0,19.15,0,0,0,0,0
2dpf,10.26,0,63.58,3.69,2.2,1.73,1.71,0.92
3dpf,14.59,0,24.12,1.09,0,1.56,0,0.82
5dpf,1.03,0.34,144.33,5.33,0,5.46,0.36,9.72
10dpf,20.52,0,75.99,2.85,0,7.84,0.9,1.3
