stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,461.77,14.78,0,0,86.48,12.06,0,80.77,122.5,265.99
12hpf,1751.7,22.57,5.26,14.65,169.76,30.11,3.93,195.87,486.82,765.69
14hpf,246.83,2.78,7.34,7.46,14.48,17.14,2.55,36.99,30.94,357.52
16hpf,303.35,17.26,26.91,26.35,79.11,22.99,3.74,55.43,54.6,379.01
19hpf,203.34,5.4,7.03,23.89,14.57,8.51,1.66,19.72,1.68,598.41
24hpf,262.33,5.34,78.78,14.79,47.23,34.83,10.69,5.42,47.5,310
2dpf,442.21,23.91,80.01,56.81,75.24,179.86,30.81,21.08,48.84,368
3dpf,1558.57,55.42,34.55,101.03,25.78,217.29,12.1,0,14.61,190.39
5dpf,152.12,27.43,100.92,115.63,22.48,170.31,24,15.14,37.42,439.41
10dpf,338.72,66.32,182.55,239.48,15,198.3,14.51,0.59,28.75,136.42
