stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,28.74,0,0,0,17.57,0,0,0,8.49,10.03
12hpf,12.2,3.9,4.04,1.97,3.97,0,0,0,0,5.78
14hpf,39.49,5.81,15.89,0,11.57,2.49,0,4.71,13.24,14.35
16hpf,26.64,4.52,0,1.86,7.41,3.4,0,0,7.16,13.45
19hpf,43.02,0,0,1.69,11.68,3.49,0,0,1.58,5.13
24hpf,28.88,1.1,0.95,3.8,9.63,8.43,1.05,0.89,6.77,7.12
2dpf,273.94,1.81,15.62,49.45,135.08,257.98,19.36,5.96,83.83,124.46
3dpf,625.16,6.46,9.86,17.82,36.9,356.68,12.04,0,26.06,52.74
5dpf,164.92,19.48,44.1,81.15,43.34,435.58,36.76,17.22,72.38,266.41
10dpf,612.43,18.65,36.18,26.41,23.23,273.41,16.29,0,35.64,56.73
