stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
3dpf,0.76,0,1.76,1.28,0.82,0,0.63
5dpf,0,0.46,7.6,0.56,3.01,0.64,3.12
10dpf,0,0.54,0,0,2.22,0,11.44
