stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
12hpf,0,0,0,1.89
24hpf,1.78,0,0,0
2dpf,1.4,0,0,1.01
3dpf,9.95,0,0.45,1.52
5dpf,1.7,2.4,0,0
10dpf,2.49,0.98,0.5,0
