stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.92,0,0,8.25,0
2dpf,10.02,0,2.48,2.64,2.89,0,2.02,2.01
3dpf,62.04,0.72,2.29,0.87,1.26,0,0,1.25
5dpf,4.35,0.84,3.94,0,5.57,1.17,0.51,5.83
10dpf,99.37,1.22,3.95,0,2.28,0,1.42,1.16
