stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,5.99,0,0,1.83,0
19hpf,0,0,0,1.81,0,0,0,0
24hpf,0,0,0,19.99,0,0,1.71,0
2dpf,0,0,2.5,3.18,0,0.58,0.8,2.47
3dpf,0,0.69,16.02,1.34,0,0,0,2.12
5dpf,2.23,0,9.05,2.27,2.03,4.34,1.07,0.29
10dpf,0,0,31.86,3.01,0,0.57,0,0.38
