stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0.88,0,0,0,0
2dpf,3.47,0,0,0,1.37,4.12,0
3dpf,0.88,0,0,1.64,0,0.36,0.43
5dpf,0,0,0,0.76,0,1.48,0.47
10dpf,7.67,0.46,0,0.64,0,1.88,0
