stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0,0,0,0,1.09
2dpf,0,0,0,0,1.37,1.35,0,0.6
3dpf,25.94,0.64,0,0,0.49,3.88,0,0.61
5dpf,11.76,0.35,0.61,0,0,0.99,0,4.2
10dpf,14.33,0.46,0,0.6,0,0,1.13,4.99
