stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.14,0,0,1.07,2.06,30.54
3dpf,0.9,0.45,0,2.14,7.92,0,12.41
5dpf,0,0,0,0,8.15,0,44.65
10dpf,33.79,0,1,1.03,1.56,0,6.17
