stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,40.64,1.77,0,7.36,0,0
3dpf,3.73,0,0,0.72,1.7,0
5dpf,5.32,0,0.29,2.73,8.17,1.24
10dpf,2.28,0,0,1.55,3.57,0.52
