stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.48,0,0,10.09,0,0,0,0,9.64
12hpf,3.62,0,0,2.05,0,0,0,4.87,0
14hpf,2.37,0,0,0,0,0,0,0,0
16hpf,0,0,0,0,3.57,0,0,0,0
2dpf,2.46,0,0.92,0,3.01,1.67,0.85,0.51,0.85
3dpf,8.42,0.44,0,0,4.53,0,0,0,0.32
5dpf,0.84,1.49,1.41,0.57,3.69,0,0.66,0.33,5.49
10dpf,3.22,0.46,0.4,0.44,2.48,0,0,0,1.16
