stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,3.26,0,0,17.72,0,3.21,0,0.6,0
3dpf,2.73,0.68,0,73.3,0,4.47,0,0.56,0
5dpf,20.18,0,0.29,192.03,0.93,11.26,0.58,0.66,0.29
10dpf,19.92,0,0,129.53,0,5.95,0,0,0
