stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.18,0,0,1.32,2.39,0,1.26,7.58
3dpf,9.53,0.7,0.58,0,0.34,0,0,1.02
5dpf,1.22,1.19,2.32,1.28,2.16,0.68,0,2.59
10dpf,5.04,3.21,0,2.37,1.38,0.6,0,2.85
