stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,91.31,0,0,0,0,0,0,0
24hpf,0,29.09,0,0,0,0,0,0,0
2dpf,2.27,0,0,1.04,0,3.45,0,0,1.86
3dpf,0.3,1.86,8.16,0,0,0,0,0,0
5dpf,13.72,39.17,5.49,6.98,2.46,38.27,3.18,8.81,15.98
10dpf,48.3,695.72,10.01,4.27,3.28,34.84,0.69,9.18,5.06
