stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.85,0,0,2.19,0,3.17,0,18.42
3dpf,0,0,0,0,0,0,0,0.38
5dpf,1.77,0.8,1.13,0.71,3.41,0.29,0.45,8.05
10dpf,0,0,0,0,0,0,0,0.97
