stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,2.98,1.53,1.4,26.92
3dpf,0,0,0.87,0.31,0,0,0.37,4.29
5dpf,0,0.37,0,0,0.39,0,0,12.76
10dpf,1.27,0,0,0,0,0,0,3.15
