stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.89
3dpf,12.36,1.85,0,0
5dpf,1.12,0.59,0,0.29
10dpf,5.58,1.01,0.4,0
