stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.8,0,0,3.15,0.78,0,1.53
3dpf,16.5,0,0,1.14,1.41,0,0
5dpf,0,1.55,2.55,0,3.9,0.78,1.57
10dpf,71.27,0,0,0,0.45,0,0
