stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0.88,0
3dpf,0.44,0,0.63,0.86,0
5dpf,0,0,0,0,0.92
10dpf,0,0.58,0,0,0
