stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.88,0,0,0,0,0,0,0,0,0
12hpf,9.36,0,9.24,0,3.78,4.32,0,3.81,6.33,9.81
14hpf,6.4,0,0,5.91,0,4.92,0,2.35,4.57,0
16hpf,33.2,0,1.71,1.95,14.92,8.56,2.63,0,12.59,13
19hpf,39.44,0,0,1.52,0,0,10.36,0,0,3.15
24hpf,30.89,1.67,10.76,6.1,8.39,8.57,28.34,0,2.58,3.15
2dpf,195.27,5.73,14.16,31.86,48.21,141.31,79.13,4.28,32.07,53.49
3dpf,566.29,6.09,11.32,15.74,14.62,182.69,5.6,0,7.48,20.22
5dpf,89.84,9.34,54.25,38.1,12.73,272.8,40.7,8.96,26.26,116.29
10dpf,424.46,20.31,38.87,31.58,11.54,287.94,25.18,0.51,34,35.47
