stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,1.94,0,0,0,0,0
24hpf,0,207.33,0,0,0,2.05,1.17
2dpf,0,3.85,0,0,0,0,0.62
3dpf,0.43,0,0,0,0,0,0
5dpf,0.87,61.7,0,3.23,1.29,0.57,1.27
10dpf,4.66,197.46,2.25,1.73,0,0.9,1.98
