stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.88,1.56,1.92,0.61,0.51,1.52
3dpf,5.28,0,3.61,0,0.6,0.79
5dpf,1.4,0.66,2.36,0,0.67,4.52
10dpf,7.22,0.5,3.32,0,0,0.84
