stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.77,1.98
3dpf,2.59,0.65,0.68,0.31,2.25,0,0.76
5dpf,0,0,0,0,1.08,0,0
10dpf,0.64,0,0,0,1.18,0,0
