stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.86,0,5.71,0.63,1.46,2.62
3dpf,1.68,0.7,0,2.2,0.36,0
5dpf,19.83,0.79,0.63,3.46,0,0
10dpf,9.98,0,0,0.98,0,0
