stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,23.84,0,0,0,0,0,0,0,0
12hpf,2.47,0,0,0,0,0,0,0,0
14hpf,2.9,0,0,0,0,0,0,0,0
16hpf,15.16,0,9.85,0,0,0,0,0,0
19hpf,19.43,0,10.04,0,0,0,0,0,2.42
24hpf,19.79,0,0,0,0,0,0,0,2.03
2dpf,136.31,0,11.16,2.67,5.39,2.67,2.44,0.58,3.79
3dpf,39.48,0,1.46,0,1.08,0.32,0,0,1.88
5dpf,59.3,0.97,4.58,0.37,6.42,0.82,0,0.42,7.38
10dpf,42.56,0.73,4.97,0,0,0,0,0,4.86
