stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.93,0,0,0.71,2.91,2.16,1.11,0
3dpf,5.46,0,0,0.75,0,2.13,0.82,0
5dpf,1.43,0.64,0,0.38,0.68,1.68,1.83,0.3
10dpf,10.45,0,0.52,0,0,2.9,1.95,0.65
