stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.29,0,0,1.17,0.67,2.02,0,1.35,0
3dpf,9,0,0,0,0,1.85,0,0,0
5dpf,1.27,0,1.06,0.36,0,1.37,0.53,0,0.58
10dpf,2.24,1.14,0,1.92,0,0.88,0,0,0
