stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,26.99,0,2.14,0.48,5.68,4.04,0,0,2.76
3dpf,3.29,0,0,1.66,0.3,0,0,0,0
5dpf,2.28,0.86,0,0,2.32,0,0.76,0.9,1.85
10dpf,5.36,1,0,0,3.36,0,0,0,0
