stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0,0,0,0
2dpf,27.75,0,0,1.78,3.36,1.87,0,0.51
3dpf,32.72,0.3,0,0.3,2.08,0,0,0
5dpf,30.46,0.66,1.98,1.84,8.44,3.86,1.75,5.36
10dpf,38.61,0.98,0,0.82,2.31,3.04,0,0.42
