stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,141.76,0,0,0,77.06,17.3,0,431.08,241.19,0
12hpf,244.71,1.76,0,0,111.15,24.21,0,853.75,184.2,2.18
14hpf,1013.9,2.43,0,3.52,57.05,2.44,0,251.21,215.56,30.66
16hpf,1265.65,7.12,1.82,1.9,97.4,15.66,0,229.68,280.02,47.95
19hpf,3452.7,1.71,0,0,18.68,7.17,3.91,69.65,206.75,17.28
24hpf,1538.2,2.82,5.69,13.13,134.08,27.47,4.65,23.11,410.21,34.26
2dpf,903.82,4.44,22.55,45.02,500.23,625.6,41.32,11.28,1136.32,258.89
3dpf,1749.68,5.42,2.88,12.22,36.81,894.12,17.35,0,206.18,81.91
5dpf,547.8,38.2,31.9,79.32,73.66,1220.76,76.8,17.15,411.41,470.71
10dpf,978.14,38.59,8.27,49.13,24.77,603.79,25.17,0.71,214.86,95.09
